_id,code,DISTRICT/CITY,SL. NO.,TESTING CENTER NAME,LOCATION,ADDRESS,CONTACT,EMBED LINK,TEST,TYPE,LATITUDES,LONGITUDES
39,bkm,BHADRADRI KOTHAGUDEM,18,PHC Karakagudem,https://goo.gl/maps/6JgBaVeLcF8wQyH98,"Karakagudem, Telangana 507117",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30349.4027867525!2d80.59324531364508!3d18.040264212171476!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a33ef340e73f4d1%3A0xf02dea010b81d6bd!2skarakagudem%20phc!5e0!3m2!1sen!2sin!4v1598777245070!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.0402642,80.5932453
40,bkm,BHADRADRI KOTHAGUDEM,19,UPHC Old Kothagudem,https://goo.gl/maps/qYrZv6MDRw7uzFpi7,"Penuballi Road, Medara Basti, Kothagudem, Telangana 507101",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d6397.984549737087!2d80.63496737762108!3d17.542595318289198!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x2783c012e6395a8a!2sGovt%20hospital!5e0!3m2!1sen!2sin!4v1598777473475!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.5425953,80.6349674
41,bkm,BHADRADRI KOTHAGUDEM,20,UPHC Ramavaram,https://goo.gl/maps/uACrviMfh3QNgbqx8,"Gajularajam Bhasthi, Hanuman Basthi, Kothagudem, Telangana 507101",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d121725.27070022261!2d80.64175365935887!3d17.559246968269836!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a3410afdbc2f7a9%3A0xbac580f36f00a563!2sGovt%20Area%20Hospital!5e0!3m2!1sen!2sin!4v1598777595144!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.5231792,80.5614683
42,bkm,BHADRADRI KOTHAGUDEM,22,PHC Regalla,https://goo.gl/maps/ghQesUr9ZeoY7hxn8,"Khammam, Telangana 507101",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d500431.3402002079!2d80.59027937870565!3d17.823600462925775!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xbd14e338d50954d!2sPHC%20REGALLA!5e0!3m2!1sen!2sin!4v1598777874792!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.8236005,80.5902794
43,bkm,BHADRADRI KOTHAGUDEM,23,PHC Manuguru,https://goo.gl/maps/m41oVPhohygsT4hf9,"Ashok Nagar, Manuguru, Telangana 507117",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30367.94752685346!2d80.79700442066233!3d17.93245986906739!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xf310655f25ea7450!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598777935111!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.9324599,80.7970044
44,bkm,BHADRADRI KOTHAGUDEM,24,PHC Mangapeta,https://goo.gl/maps/GPeEHChbpT88oh669,"Kunaram, Telangana 505174",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30266.166368705253!2d79.49514383622356!3d18.516661061110245!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x872070d2e67a6f63!2sPrimary%20Health%20Centre!5e0!3m2!1sen!2sin!4v1598778135383!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5166611,79.4951438
45,bkm,BHADRADRI KOTHAGUDEM,25,UPHC Gudipadu,https://goo.gl/maps/VBDjVfmLt4Jymysb9,"Putnoor, Telangana 505187",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30227.342229217844!2d79.31996236119599!3d18.734866961193276!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x70f0925c2f250ff5!2sGovernment%20Hospital%20Putnoor!5e0!3m2!1sen!2sin!4v1598778253177!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.734867,79.3199624
46,bkm,BHADRADRI KOTHAGUDEM,26,PHC Jaganadhapuram,https://goo.gl/maps/AhmVukPicoHYX2zB7,"Moghalpura, Peddapalli, Telangana 505172",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d101777.14771755174!2d79.42121678177249!3d18.559792361103813!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd2cad50a158d5%3A0x6b588966de70a57c!2sPeddapalli%20District%20Govt.%20Hospital!5e0!3m2!1sen!2sin!4v1598778383136!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.5597924,79.4212168
47,bkm,BHADRADRI KOTHAGUDEM,27,UPHC Sekharam Banjara,https://goo.gl/maps/59HotwU11tpUjgJF9,"Station Rd, Shakaram Bajar, Old Paloncha, Telangana 507101",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3803.254922197975!2d80.66838368979967!3d17.590629347283652!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xdf062fb1c7a4334e!2z4LCq4LCf4LGN4LCf4LCjIOCwquCxjeCwsOCwvuCwpeCwruCwv-CwlSDgsIbgsLDgsYvgsJfgsY3gsK8g4LCV4LGH4LCC4LCm4LGN4LCw4LCu4LGBLCDgsLbgsYfgsJbgsLDgsIIg4LCs4LCC4LCc4LC-4LCw4LC-!5e0!3m2!1sen!2sin!4v1598778582225!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.5906293,80.6683837
48,bkm,BHADRADRI KOTHAGUDEM,28,PHC Ulavanoor,https://goo.gl/maps/pmgGzt92ckWAexR38,"Vulavanoor, Telangana 507128",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d972315.1450244315!2d80.07441909905067!3d17.833663536116514!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x9faba88105d369c9!2sPHC%20Vulavanoor!5e0!3m2!1sen!2sin!4v1598778801818!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.8336635,80.0744191
49,bkm,BHADRADRI KOTHAGUDEM,29,PHC Janampeta,https://goo.gl/maps/hpMBnF2iRQHhNeN5A," Chegarsala, Telangana 507117",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15170.00202877724!2d80.6846880633415!3d18.094663802532526!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a33e4258f0f6a2b%3A0x3229acf603d1e9eb!2sPrimary%20Health%20Center%20Janampeta!5e0!3m2!1sen!2sin!4v1598778869912!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.0946638,80.6846881
50,bkm,BHADRADRI KOTHAGUDEM,30,PHC Pinapaka,https://goo.gl/maps/ZbzNJWkzBsFpm5Bt5,"Pinapaka, Telangana 507117",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7588.05532497599!2d80.68668902077664!3d18.023919800800275!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a33e55458f68f9f%3A0xfcaff50e43b2cb04!2spinapaka%20phc!5e0!3m2!1sen!2sin!4v1598778999368!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.0239198,80.686689
51,bkm,BHADRADRI KOTHAGUDEM,31,PHC SujathaNagar,https://goo.gl/maps/8ATAAxzgToL2Ls7z6,"Singabupalam Road, Sujathanagar, Telangana 507120",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60886.39890946511!2d80.54180191812293!3d17.488412149068044!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a34165db7f23d8f%3A0xb8be77660906187f!2sPrimary%20Health%20Care%20Center%20(or)%20Govt%20Hospital!5e0!3m2!1sen!2sin!4v1598779064226!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.4884121,80.5418019
52,bkm,BHADRADRI KOTHAGUDEM,32,PHC Sulahanagar,https://goo.gl/maps/CvnHBnZVhbuNpTyu8,"Khammam, Telangana 507123",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3803.8927376956944!2d80.49856811390728!3d17.560292787975232!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a3413a05c4502c3%3A0xd19baee005f586c6!2sPHC%20-SULHANAGAR!5e0!3m2!1sen!2sin!4v1598779135290!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.5602928,80.4985681
53,bkm,BHADRADRI KOTHAGUDEM,33,PHC Komararam,https://goo.gl/maps/kNTs1tdnNLKus9F1A,"Komararam, Telangana 507123",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d60812.606933268675!2d80.3183663!3d17.7074754!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xac110d32b4abfc0f!2skomararam%20phc!5e0!3m2!1sen!2sin!4v1598779232150!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.7074754,80.3183663
54,bkm,BHADRADRI KOTHAGUDEM,34,PHC Rompedu,https://goo.gl/maps/34sBkBobstWchpuc7,"Rompaid, Telangana 507124",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3802.255432842821!2d80.29635221390886!3d17.6380570879288!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a3470158ce56c8d%3A0xcc2ebdefc005d9c1!2sGovt%20Hospital!5e0!3m2!1sen!2sin!4v1598779544045!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.6380571,80.2963522
55,bkm,BHADRADRI KOTHAGUDEM,35,CHC Yellandu,https://goo.gl/maps/pBx1FLgZrYWwHm4H7,"Indira Nagar, Yellandu, Telangana 507123",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d18091.827750399083!2d80.32744037150579!3d17.586664443867384!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a346e4dfda6377f%3A0xc04542a155aa44a7!2sGovt.%20Hospital%2C%20Yellandu!5e0!3m2!1sen!2sin!4v1598779661559!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.5866644,80.3274404
56,bkm,BHADRADRI KOTHAGUDEM,36,CHC Palavoncha,https://goo.gl/maps/zC4dMC6C57oevDwC7,"Municipal Office Rd, near Muncipal Office, KTPS, Palwancha, Telangana 507115",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7606.089204089662!2d80.70247867949816!3d17.600616787604807!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x984f94d57f3940a!2sGovernment%20Hospital%20Palwancha%20(Community%20Health%20Centre)!5e0!3m2!1sen!2sin!4v1598779741327!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.6006168,80.7024787
57,bkm,BHADRADRI KOTHAGUDEM,37,CHC Burgampadu,https://goo.gl/maps/t4nrpnKsYNjYDHBX7,"Bhoorgampahad, Telangana 507114",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4392.783597696615!2d80.86389230161433!3d17.644721853736!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a36a627edcb8e51%3A0x6ff16e2fc05842fd!2sGovt.%20Civil%20Hospital!5e0!3m2!1sen!2sin!4v1598780054539!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.6447219,80.8638923
58,bkm,BHADRADRI KOTHAGUDEM,38,CHC Ashwaraopeta,https://goo.gl/maps/f9xLTyNqkXc4Do4p9,"Aswaraopeta, Telangana 507301",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21555.586825493177!2d81.10880354165825!3d17.241797864539546!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a368d61c0d900a3%3A0xb3741333a8e8a7e0!2sCommunity%20Health%20Center%2C%20Tsvvp!5e0!3m2!1sen!2sin!4v1598780141290!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.2417979,81.1088035
59,bkm,BHADRADRI KOTHAGUDEM,39,AH Bhadrachalam,https://goo.gl/maps/gEEg3imGS1wXUWH79,"Medical Colony, Bhadrachalam, Telangana 507111",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3801.653029945328!2d80.88964871390938!3d17.666584987911822!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a36a8b694eba2f9%3A0x939881319b63f8c0!2sArea%20Hospital%20Bhadrachalem!5e0!3m2!1sen!2sin!4v1598780343735!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.666585,80.8896487
60,bkm,BHADRADRI KOTHAGUDEM,40,DH Kothagudem,https://goo.gl/maps/w2Ys2d1dxoZoazBk9,"Gajularajam Bhasthi, Hanuman Basthi, Kothagudem, Telangana 507101",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15216.171733559468!2d80.6143732830446!3d17.55314249179353!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3a3410afdbc2f7a9%3A0xbac580f36f00a563!2sGovt%20Area%20Hospital!5e0!3m2!1sen!2sin!4v1598780544231!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.5494172,80.6136599
61,jl,JAGTIAL,1,PHC Dharmapuri,https://goo.gl/maps/U8ERAa8eyJ2yVK8t7,"Dharmapuri, Telangana 505425",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120756.32883266106!2d79.02397439999598!3d18.947531291471208!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x3d6a546e7a8f2d9e!2sPrimary%20Health%20Care%20Govt!5e0!3m2!1sen!2sin!4v1598780627659!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.9475313,79.0239744
62,jl,JAGTIAL,2,PHC Gollapalli,https://goo.gl/maps/LkkAW1dMtqDgKWqu5,"Gollapalli, Telangana 505532",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30217.355384147566!2d79.03839544178145!3d18.7906015!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd3f6005345627%3A0x2773e66110207fe1!2sPrimary%20Health%20Centre!5e0!3m2!1sen!2sin!4v1598780786338!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7906015,79.0383954
63,jl,JAGTIAL,3,PHC Ibrahimpatnam,https://goo.gl/maps/c7SHMbT6wu7NQqwM7,"Ibrahimpatnam, Telangana 501506",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d9065.316574207944!2d78.63873496463995!3d17.19470607661163!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcba7848afd2d43%3A0xc66a1028f425a17d!2sGovernment%20Hospital.!5e0!3m2!1sen!2sin!4v1598780916897!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.1947061,78.638735
64,jl,JAGTIAL,5,PHC Kalleda,https://goo.gl/maps/4KaroEajvNZxbmbn7,"Parvathagiri, Telangana 506365",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42994.79052336424!2d79.68405794614043!3d17.733398387764364!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xb901b3250298f2f6!2sPrimary%20Health%20Care%20center!5e0!3m2!1sen!2sin!4v1598781111928!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,17.7333984,79.6840579
65,jl,JAGTIAL,6,UPHC Khillagadda,https://goo.gl/maps/LKCFDyhjfBQH3fix5,"6-4-91, Pochammawada Road Pochammawada, Near Old Bus Stand, Jagtial, Telangana 505327",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d15108.016123570236!2d78.91226107683939!3d18.797973706227868!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x734e8c6278a2622a!2sGovernment%20Civil%20Hospital!5e0!3m2!1sen!2sin!4v1598781333643!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7979737,78.9122611
66,jl,JAGTIAL,8,PHC Ambaripet,https://goo.gl/maps/eCz1hzLxLtkiGkrS9,Ambaripet Telangana 505453,,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120877.88937904336!2d78.81439225751195!3d18.778800494345372!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x34925564866c0e0b!2sPrimary%20Health%20Care!5e0!3m2!1sen!2sin!4v1598782078790!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7788005,78.8143923
67,jl,JAGTIAL,9,PHC Kathalapur,https://goo.gl/maps/NzyHcgaCEuahpDyr5,"Kathlapoor, Telangana 505462",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5826.605271877202!2d78.68515702708603!3d18.749691101134022!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xd7e8f97e179b2005!2sGovt%20Primary%20Health%20Center!5e0!3m2!1sen!2sin!4v1598782306411!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7496911,78.685157
68,jl,JAGTIAL,11,PHC Ailapur,https://goo.gl/maps/YSZMZMWz8mcZ5UsUA,"Besthawada, Ailapoor, Telangana 505330",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d17447.638626286935!2d78.69535015715807!3d18.86967171035103!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x324b5593f38c73a2!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598782582868!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.8696717,78.6953502
69,jl,JAGTIAL,12,UPHC Allamayyagutta,https://goo.gl/maps/HLsDHQ4XYY9CSDtb9,"Korutla Rd, Ayyappa Gutta Colony, Korutla, Telangana 505326",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8982.714752834734!2d78.69574394252585!3d18.808564692065694!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x780da1f31897db8f!2sUrban%20Health%20Center%20Allamayya%20Gutta-Korutla!5e0!3m2!1sen!2sin!4v1598783025463!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.8085647,78.6957439
70,jl,JAGTIAL,13,PHC Mallapur,https://goo.gl/maps/8eD5DVJ8QPJRzPbNA,"Mallapur, Telangana 505331",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d241498.46994058733!2d78.68457912640989!3d18.957333161154754!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd76f418351063%3A0xe5f1d1e92f6257ee!2sCIVIL%20HOSPITAL!5e0!3m2!1sen!2sin!4v1598783151174!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.9573332,78.6845791
71,jl,JAGTIAL,14,PHC Mallial,https://goo.gl/maps/iYyxfrh2Tdo2GCRFA,"Mallayal, Telangana 505452",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d71911.03747528723!2d78.92157817390512!3d18.69276796704486!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x5ee04296900eae23!2sPHC%20Mallial!5e0!3m2!1sen!2sin!4v1598783278475!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.692768,78.9215782
72,jl,JAGTIAL,15,PHC Medipalli,https://goo.gl/maps/mSkfTH71VJjVg6HU6,"Medipalli, Telangana 505453",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d30215.644340504314!2d78.80031402462417!3d18.80013450198497!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x34925564866c0e0b!2sPrimary%20Health%20Care!5e0!3m2!1sen!2sin!4v1598783358847!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.8001345,78.800314
73,jl,JAGTIAL,16,PHC Jaggasagar,https://goo.gl/maps/QN3FjU8NxZ6i66Xd6,"Jaggasagar, Telangana 505325",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7554.697126126602!2d78.6142156788226!3d18.782613346108473!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcda0fd241ecc23%3A0x6511803978d21ca!2sGovernment%20Hospital%2C%20Jaggasagar%20PHC!5e0!3m2!1sen!2sin!4v1598783444195!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.7826133,78.6142157
74,jl,JAGTIAL,18,PHC Pegadapalli,https://goo.gl/maps/85DQBXoDC748QusE6,"Aithupalle, Telangana 505531",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d120966.98046626124!2d78.96301495820315!3d18.654204700000015!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd22bd03f8ac63%3A0x5e2c48ef3db475c2!2sPrimary%20Health%20Centre!5e0!3m2!1sen!2sin!4v1598783884249!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.6542047,78.963015
75,jl,JAGTIAL,19,PHC Bornapally (Raikal),https://goo.gl/maps/hpABvLDhZn7QWAim8,"9-82/1, Raikal - Ramajipet Rd, Ramajipet, Telangana 505460",,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d35908.28962044609!2d78.78611575417662!3d18.913946666506035!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3bcd72447243e6e9%3A0x31ece56aba1470fc!2sGovernment%20Hospital!5e0!3m2!1sen!2sin!4v1598784082071!5m2!1sen!2sin"" width=""400"" height=""300"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>",RAPID ANTIGEN,GOVT,18.9139467,78.7861158
